true_trial,false_trial,emotion,difficulty,trial,level
6,35,1,2.824026682,19424,84
13,91,2,2.823917388,19425,90
39,46,5,2.822431236,19427,83
67,43,4,2.82043517,19430,85
53,84,5,2.820026049,19431,83
67,93,4,2.818756941,19432,85
82,23,5,2.817320768,19433,83
58,102,5,2.816570356,19434,83
53,71,5,2.81424413,19438,83
4,3,2,2.813888069,19439,90
47,51,4,2.813764586,19440,85
9,17,1,2.811952928,19441,84
53,27,5,2.810000818,19443,83
34,50,4,2.809043786,19444,85
38,87,5,2.808339682,19446,83
96,98,2,2.805389241,19451,90
60,50,3,2.802173777,19452,90
100,4,2,2.800460485,19453,91
86,38,4,2.799967548,19454,85
27,80,5,2.798399569,19455,83
54,99,4,2.798091993,19456,85
32,6,2,2.797919931,19457,91
96,45,4,2.797489317,19458,85
55,53,3,2.797197682,19459,90
77,47,3,2.796744969,19460,90
99,64,1,2.792554421,19462,84
43,80,3,2.792437998,19463,90
8,65,4,2.79216679,19464,85
48,69,4,2.790912631,19465,85
48,76,5,2.79061931,19466,84
42,40,3,2.788769242,19468,90
8,65,1,2.787889049,19470,84
42,6,3,2.787880506,19471,90
107,93,4,2.785404721,19472,85
29,100,4,2.783207427,19473,85
104,84,5,2.782497431,19474,84
76,38,5,2.780480223,19476,84
101,33,5,2.779248547,19477,84
17,70,1,2.778339167,19478,84
104,71,5,2.777090141,19481,84
104,27,5,2.777003037,19482,84
59,57,5,2.774266494,19485,84
53,73,5,2.773539002,19487,84
37,38,2,2.772040578,19489,91
94,100,2,2.771173562,19490,91
110,46,5,2.770545659,19491,84
75,55,3,2.77000733,19492,90
82,63,4,2.768587632,19493,85
78,23,5,2.768480234,19494,84
30,57,4,2.767456971,19495,85
50,104,5,2.766592262,19496,84
32,67,2,2.765719152,19497,91
10,18,1,2.765115238,19498,84
43,39,5,2.764033973,19500,84
58,34,5,2.763764051,19501,84
94,17,1,2.761938734,19503,84
100,60,4,2.761701445,19504,85
109,37,5,2.760249713,19505,84
38,67,5,2.755518669,19506,84
105,72,3,2.755097013,19508,90
54,50,5,2.753606649,19510,84
38,23,5,2.753429571,19511,84
29,101,5,2.750778348,19514,84
104,39,4,2.74983968,19515,85
12,4,2,2.747919146,19516,91
62,91,4,2.742292865,19520,85
28,5,4,2.741144603,19521,85
18,87,2,2.740589646,19523,91
11,93,2,2.739584277,19524,91
34,105,5,2.739022315,19525,84
104,73,5,2.738439413,19526,84
106,43,4,2.737254923,19527,85
76,78,5,2.736871388,19528,84
57,61,3,2.734671538,19530,90
20,8,1,2.733641902,19531,85
86,80,2,2.732604455,19532,91
45,91,4,2.732306629,19533,85
7,62,1,2.730602013,19534,85
99,32,1,2.729641065,19536,85
51,101,5,2.72780545,19538,84
94,95,2,2.726811554,19540,91
57,110,3,2.722946783,19543,90
92,65,2,2.721160567,19546,91
59,55,5,2.718232345,19548,84
107,101,3,2.717906713,19549,91
22,55,3,2.717325246,19550,91
80,44,3,2.71639784,19551,91
30,69,4,2.713332784,19553,85
51,43,3,2.70839117,19559,91
17,35,1,2.695331087,19563,85
38,103,4,2.694332859,19564,85
100,15,1,2.693312058,19565,85
4,20,2,2.691363449,19567,91
99,67,2,2.690477502,19568,91
67,4,4,2.69035654,19569,85
109,82,5,2.686889883,19572,84
54,26,5,2.684936617,19573,84
81,46,4,2.683353051,19575,85
56,26,3,2.682979761,19577,91
110,5,4,2.682428218,19579,85
102,20,3,2.681124654,19582,91
4,20,1,2.679591173,19585,85
104,89,4,2.678608928,19586,85
7,11,1,2.678034052,19587,85
26,76,3,2.675523052,19590,91
83,103,3,2.675207018,19591,91
107,43,4,2.673206603,19594,85
33,105,5,2.672333644,19595,84
40,97,3,2.671832648,19596,91
81,60,5,2.671095695,19598,84
60,40,3,2.670824587,19599,91
50,20,3,2.670445719,19600,91
106,4,4,2.66788234,19602,85
60,6,3,2.665685222,19603,91
84,35,4,2.665661464,19604,85
78,63,4,2.662706302,19606,85
45,109,5,2.661718846,19607,84
28,100,4,2.658330855,19610,85
84,108,4,2.65497265,19612,85
37,35,2,2.65497114,19613,91
54,8,4,2.650120067,19614,85
58,33,5,2.650103786,19615,84
34,90,5,2.646373483,19620,84
99,8,2,2.636886007,19625,91
79,25,3,2.636217736,19626,91
4,9,2,2.630184058,19628,91
43,101,3,2.62995782,19629,91
62,18,2,2.629547168,19630,91
95,100,1,2.629345206,19631,85
49,50,5,2.628137061,19632,84
99,102,4,2.627999044,19633,85
110,100,4,2.627104153,19634,85
52,109,5,2.62541721,19635,84
27,55,3,2.62526092,19636,91
84,79,5,2.623639916,19637,84
84,90,4,2.62086789,19638,85
102,107,4,2.619909461,19639,85
97,15,1,2.619345326,19641,85
69,1,2,2.618700624,19642,91
9,87,2,2.617297541,19643,91
86,99,4,2.614828294,19645,85
38,52,4,2.612443501,19646,85
9,62,1,2.608615598,19648,85
107,4,4,2.605909498,19651,86
10,68,1,2.605225274,19652,85
94,97,2,2.604508993,19653,91
101,81,5,2.600012905,19655,84
19,67,2,2.598867397,19656,91
18,100,1,2.597850103,19657,85
56,107,3,2.597255867,19659,91
68,14,1,2.59701193,19660,85
74,35,5,2.596008673,19661,84
86,60,2,2.593745881,19663,91
95,97,1,2.593029007,19664,85
44,48,3,2.592729395,19665,91
81,39,4,2.592652036,19666,86
33,90,5,2.590280591,19668,84
24,27,3,2.589939978,19670,91
37,105,5,2.586079662,19671,85
18,90,2,2.58399948,19674,91
99,6,2,2.581439395,19676,91
42,54,5,2.579990788,19678,85
67,51,4,2.577884611,19679,86
73,79,5,2.574947343,19682,85
19,8,2,2.573183158,19683,91
18,97,1,2.572763121,19684,86
56,35,5,2.572728186,19685,85
94,62,1,2.571071337,19686,86
84,82,4,2.570648641,19687,86
27,89,5,2.569928505,19690,85
81,21,5,2.569916119,19691,85
102,98,5,2.567953549,19692,85
47,83,3,2.567200389,19694,91
97,4,2,2.567105124,19695,91
10,92,2,2.566075513,19696,91
91,17,1,2.564041704,19699,86
50,31,5,2.562400524,19700,85
5,87,2,2.562330788,19701,91
38,98,4,2.558981431,19702,86
102,106,4,2.558563704,19703,86
73,74,3,2.556813598,19705,91
26,106,3,2.556636092,19706,91
25,98,5,2.556359014,19707,85
44,40,5,2.554904216,19708,85
102,88,5,2.554456779,19709,85
55,59,3,2.554440073,19710,91
51,30,5,2.554140504,19711,85
95,65,2,2.553566969,19712,91
70,69,2,2.55059022,19715,91
13,92,2,2.549488347,19717,91
49,43,3,2.546007772,19718,91
109,102,5,2.545851245,19719,85
25,88,5,2.543402982,19720,85
57,41,3,2.543119307,19721,91
46,53,5,2.541153297,19722,85
82,85,4,2.54072728,19723,86
81,89,4,2.537644591,19725,86
37,48,2,2.536999105,19726,91
60,67,5,2.535551833,19728,85
49,26,5,2.534196671,19729,85
9,11,1,2.532956471,19730,86
85,62,4,2.532049077,19731,86
98,38,2,2.531458345,19732,91
11,12,1,2.529337492,19734,86
67,64,4,2.526585673,19737,86
62,12,1,2.526541328,19738,86
104,32,4,2.525029198,19740,86
104,58,4,2.522337652,19742,86
90,38,4,2.521685612,19744,86
40,108,5,2.520952452,19745,85
72,25,3,2.520523009,19746,91
21,79,5,2.520190334,19747,85
8,102,4,2.517597903,19748,86
2,17,2,2.516622535,19749,92
94,11,1,2.516021567,19750,86
67,94,4,2.515575977,19751,86
76,51,4,2.51318827,19752,86
30,109,5,2.512046968,19753,85
19,6,2,2.511836537,19754,92
108,76,5,2.509438532,19756,85
6,97,3,2.508854106,19757,91
84,77,5,2.507231837,19758,85
93,69,2,2.507046154,19759,92
104,40,4,2.505968276,19761,86
29,30,5,2.504683949,19762,85
70,13,2,2.503412119,19763,92
9,90,2,2.498281365,19764,92
107,49,5,2.497965956,19765,85
48,91,4,2.49780537,19766,86
37,90,5,2.495374277,19767,85
67,92,4,2.492788501,19769,86
32,86,2,2.489032462,19771,92
96,62,4,2.488755081,19773,86
51,26,3,2.486822975,19775,91
102,76,4,2.485415742,19776,86
88,46,4,2.484269716,19777,86
79,73,3,2.481662397,19780,91
82,96,4,2.4807865,19781,86
63,48,4,2.476519885,19784,86
109,34,5,2.474158551,19785,85
107,76,3,2.473940267,19786,91
64,95,2,2.470184887,19788,92
28,44,3,2.468699576,19789,91
27,57,5,2.46563078,19791,85
40,54,3,2.463649951,19796,92
106,64,4,2.463532112,19797,86
76,30,3,2.462279284,19799,92
5,90,2,2.459906281,19802,92
35,19,1,2.458885776,19803,86
73,77,5,2.458116924,19804,85
28,49,5,2.455842087,19806,85
40,48,5,2.451141858,19809,85
102,47,4,2.450108845,19810,86
46,104,5,2.448912674,19811,85
41,30,3,2.447609774,19813,92
82,79,5,2.442492012,19815,85
95,13,1,2.442306298,19816,86
51,83,5,2.44208412,19817,85
93,13,2,2.441551547,19819,92
6,38,2,2.440649225,19820,92
92,18,2,2.440162916,19822,92
18,13,1,2.439833841,19823,86
84,80,5,2.438390912,19824,85
1,65,2,2.437098218,19825,92
65,16,2,2.435886418,19827,92
65,107,4,2.43518351,19828,86
64,100,2,2.43461106,19829,92
38,44,4,2.434594983,19830,86
101,103,3,2.432338545,19831,92
66,17,1,2.431491249,19832,86
63,30,4,2.429737263,19833,86
42,51,5,2.428592491,19834,85
106,92,4,2.42853501,19835,86
106,94,4,2.426503983,19837,86
30,91,4,2.426069106,19838,86
42,5,4,2.424920753,19839,86
8,100,1,2.423369306,19840,86
98,35,2,2.421183919,19841,92
8,97,1,2.419710601,19843,86
69,62,2,2.418721012,19844,92
81,38,5,2.41785136,19845,85
29,83,5,2.41336188,19846,85
47,57,4,2.413284015,19847,86
32,38,4,2.411991233,19849,86
26,61,3,2.411632132,19850,92
38,65,4,2.410520246,19851,86
31,59,5,2.409805445,19852,85
99,86,2,2.408521446,19854,92
83,102,3,2.407585682,19855,92
86,78,2,2.406277113,19858,92
107,64,4,2.405149917,19859,86
66,17,2,2.401106585,19860,92
103,35,5,2.400761985,19861,86
11,70,2,2.400270532,19862,92
69,91,2,2.400186204,19863,92
106,51,4,2.399521526,19864,86
51,107,3,2.398919777,19866,92
13,64,1,2.39628087,19868,86
82,77,5,2.395636835,19869,86
32,37,2,2.39540298,19870,92
88,39,4,2.392390915,19872,86
73,80,5,2.392005667,19873,86
76,84,5,2.391042091,19874,86
27,55,5,2.38907195,19875,86
76,71,5,2.389069773,19876,86
47,108,5,2.388167639,19877,86
14,70,1,2.387721488,19878,86
18,19,2,2.386743119,19880,92
99,96,1,2.38575567,19882,86
108,38,4,2.385299537,19883,87
18,89,2,2.385108935,19884,92
21,77,5,2.383758707,19887,86
26,110,3,2.383118986,19888,92
91,62,1,2.379182665,19891,87
81,78,5,2.37683942,19893,86
81,58,4,2.375802584,19894,87
4,5,2,2.374794301,19896,92
83,5,4,2.373481075,19897,87
65,106,4,2.372754996,19898,87
63,7,2,2.372112608,19902,92
107,92,4,2.370475222,19903,87
45,58,5,2.370077641,19904,86
109,33,5,2.36940995,19906,86
47,69,4,2.368685749,19908,87
107,94,4,2.367529901,19909,87
87,46,4,2.367351848,19910,87
47,42,3,2.36015206,19914,92
81,32,4,2.358543522,19917,87
41,44,5,2.356662575,19918,86
104,35,4,2.354805907,19920,87
55,77,3,2.35366743,19922,92
42,100,4,2.353538353,19923,87
107,106,3,2.352916926,19924,92
107,110,5,2.352319031,19925,86
76,73,5,2.350196299,19927,86
54,101,5,2.349192585,19928,86
62,65,1,2.348912813,19929,87
76,27,5,2.348827763,19930,86
52,58,5,2.348761827,19931,86
88,89,4,2.344651378,19932,87
65,15,1,2.344608529,19933,87
45,103,3,2.34350349,19934,92
30,103,3,2.343289186,19935,92
85,83,4,2.342144016,19936,87
83,100,4,2.341374488,19937,87
81,40,4,2.339921263,19939,87
41,45,3,2.339460859,19940,92
65,96,2,2.339287334,19941,92
107,51,4,2.33820652,19943,87
74,57,3,2.338144854,19944,92
43,76,3,2.333752357,19946,92
101,76,5,2.332947477,19947,86
86,8,4,2.328918292,19950,87
11,65,1,2.32859481,19951,87
40,38,4,2.327764745,19952,87
8,38,2,2.327457955,19953,92
70,10,2,2.326750039,19954,92
63,45,4,2.325956135,19956,87
28,110,5,2.324988736,19958,86
44,39,5,2.324595573,19959,86
44,107,4,2.324565015,19960,87
76,45,3,2.323281962,19962,92
104,108,4,2.323129811,19964,87
32,98,2,2.322386693,19965,92
78,79,5,2.322248914,19966,86
49,101,5,2.32181819,19967,86
6,35,2,2.321250066,19968,92
17,4,2,2.320966503,19970,92
35,16,1,2.317666584,19973,87
102,105,5,2.31738174,19974,86
8,13,1,2.316549001,19976,87
82,80,5,2.315224703,19977,86
78,85,4,2.314518612,19978,87
31,103,5,2.314250426,19979,86
19,86,2,2.314053556,19980,92
21,80,5,2.312919962,19982,86
34,46,4,2.309809202,19984,87
98,48,2,2.308476154,19986,92
12,15,1,2.30637508,19988,87
34,60,5,2.305683396,19989,86
91,11,1,2.305034728,19990,87
68,64,2,2.303263161,19993,92
96,83,4,2.302265732,19994,87
47,48,5,2.301868945,19995,86
49,26,3,2.301537938,19996,92
38,79,5,2.301453375,19997,86
64,97,2,2.299330651,19999,93
35,38,4,2.298898408,20000,87
13,32,1,2.298573424,20001,87
110,30,3,2.297727955,20002,92
65,76,4,2.297310334,20003,87
48,53,5,2.295454879,20004,86
6,54,3,2.293202741,20008,92
99,63,4,2.292349061,20009,87
25,105,5,2.291283619,20010,86
40,46,5,2.285472732,20014,86
98,107,4,2.28544671,20015,87
59,35,5,2.28469748,20016,86
72,73,3,2.282821309,20019,92
104,90,4,2.281087754,20020,87
58,81,5,2.279041732,20022,86
78,96,4,2.278969322,20023,87
87,39,4,2.277384591,20024,87
7,8,1,2.276834104,20025,87
95,18,2,2.275194739,20027,93
100,64,1,2.274556164,20028,87
59,47,3,2.273124145,20029,92
37,107,4,2.272949965,20030,87
20,87,2,2.272373515,20031,93
110,50,5,2.269672368,20033,86
44,106,4,2.264268592,20034,87
40,58,3,2.259995904,20036,92
39,50,5,2.258930515,20037,86
33,60,5,2.258904351,20038,86
104,82,4,2.257849252,20040,87
93,10,2,2.255996309,20043,93
9,89,2,2.252947363,20045,93
14,35,1,2.252187696,20046,87
43,106,3,2.251654002,20047,92
83,50,3,2.250969632,20049,92
65,47,4,2.245377997,20053,87
43,49,5,2.243930691,20054,87
44,39,3,2.243823669,20055,92
89,67,2,2.243687855,20056,93
47,29,3,2.241594612,20060,92
102,97,3,2.240586379,20061,92
85,67,4,2.238085796,20063,87
102,90,5,2.238077145,20064,87
101,102,3,2.234124345,20066,92
66,62,1,2.230873981,20068,87
5,89,2,2.229966911,20069,93
49,107,3,2.227106565,20071,93
87,89,4,2.225821295,20073,87
84,89,5,2.224577307,20074,87
87,67,2,2.22452212,20075,93
98,106,4,2.223247394,20076,87
85,87,2,2.222440279,20078,93
46,31,5,2.221643496,20080,87
1,18,2,2.220522729,20081,93
25,90,5,2.21880465,20083,87
107,61,3,2.214262593,20086,93
34,39,4,2.213062136,20088,87
18,99,2,2.212456837,20089,93
53,59,5,2.212060063,20090,87
6,48,2,2.211054583,20091,93
48,104,5,2.211042785,20092,87
67,57,4,2.210781838,20093,87
30,58,5,2.20983676,20096,87
8,35,2,2.209272653,20097,93
97,64,1,2.207096148,20098,88
37,106,4,2.206153757,20099,88
51,45,5,2.203187041,20100,87
10,95,1,2.199472287,20105,88
81,82,4,2.197931377,20106,88
78,77,5,2.197064508,20107,87
9,19,2,2.196261336,20108,93
26,41,3,2.194190609,20109,93
8,63,4,2.192841659,20111,88
74,98,5,2.191222164,20112,87
104,59,5,2.189771682,20113,87
107,110,3,2.18914543,20114,93
44,76,4,2.187754069,20115,88
81,35,4,2.187083585,20116,88
2,12,2,2.185790042,20117,93
5,19,2,2.185400996,20118,93
73,89,5,2.184277104,20119,87
54,78,4,2.183870674,20121,88
96,67,4,2.183024141,20122,88
68,6,1,2.182931702,20123,88
88,58,4,2.18256439,20124,88
110,45,3,2.182129619,20125,93
99,37,2,2.182006219,20126,93
71,89,5,2.181478175,20128,87
20,90,2,2.18068148,20130,93
74,88,5,2.179635795,20131,87
33,31,4,2.175545328,20133,88
47,60,3,2.175222882,20134,93
110,26,5,2.172514615,20135,87
62,5,4,2.168738271,20136,88
81,108,4,2.167221051,20137,88
35,87,1,2.165828963,20138,88
38,77,5,2.165362923,20139,87
56,98,5,2.16438415,20140,87
100,32,1,2.16422216,20141,88
69,92,2,2.163660851,20143,93
66,11,1,2.163637662,20144,88
63,85,2,2.161968137,20146,93
31,56,5,2.161800206,20147,87
34,89,4,2.161280665,20148,88
89,8,2,2.159061587,20150,93
29,44,3,2.15699368,20153,93
34,21,5,2.156898838,20154,87
88,32,4,2.154151169,20156,88
54,30,5,2.152239548,20158,87
56,88,5,2.152201766,20159,87
44,47,4,2.149649015,20162,88
61,30,3,2.147269722,20163,93
98,76,4,2.146966068,20164,88
94,8,1,2.142674545,20166,88
37,60,5,2.14258156,20167,87
7,87,2,2.142569932,20168,93
39,26,5,2.1421024,20169,87
3,87,2,2.141697662,20170,93
88,40,4,2.140885348,20171,88
62,100,4,2.139932691,20172,88
29,45,5,2.138539562,20173,87
3,4,1,2.13661101,20175,88
53,47,3,2.136490334,20176,93
43,110,5,2.134633221,20177,87
47,52,3,2.134488108,20178,93
38,102,4,2.131312763,20180,88
78,80,5,2.131177082,20181,87
45,5,4,2.130177962,20182,88
47,46,5,2.130163219,20183,87
99,98,2,2.12811896,20184,93
52,44,3,2.125097492,20186,93
84,57,5,2.12496964,20187,87
95,99,1,2.123609285,20189,88
37,76,4,2.122460666,20190,88
81,90,4,2.121854462,20191,88
67,69,4,2.119900567,20193,88
43,61,3,2.117356773,20196,93
25,55,3,2.116588215,20197,93
33,21,5,2.116409479,20198,87
53,103,5,2.116331868,20199,87
9,8,1,2.114643146,20200,88
58,38,4,2.114181808,20202,88
63,3,2,2.113852331,20203,93
106,30,3,2.113647808,20204,93
85,90,2,2.110917085,20207,93
82,89,5,2.109245607,20209,87
90,99,4,2.109107322,20210,88
24,22,3,2.106254159,20211,93
19,37,2,2.105855695,20212,93
38,80,5,2.105476499,20214,87
8,48,2,2.104772699,20215,93
83,6,3,2.103537931,20216,93
52,107,4,2.103228378,20217,88
89,6,2,2.100280745,20219,93
85,42,4,2.099733217,20220,88
39,38,4,2.097277934,20222,88
97,32,1,2.096577944,20223,88
15,69,2,2.096190087,20224,93
104,103,5,2.095922073,20226,87
6,58,3,2.093126179,20229,93
45,100,4,2.092528425,20230,88
79,27,3,2.091126038,20231,93
83,40,3,2.08889851,20236,93
98,47,4,2.087474028,20237,88
72,27,3,2.08653262,20238,93
54,83,5,2.085124913,20239,87
73,57,5,2.084582703,20241,87
21,89,5,2.08445628,20242,87
66,12,2,2.083005259,20244,94
43,110,3,2.080567991,20245,93
102,48,4,2.078031132,20247,88
91,63,2,2.07582205,20248,94
47,91,4,2.073184888,20252,88
14,69,2,2.072868236,20253,94
96,42,4,2.07171312,20254,88
18,32,2,2.071534245,20255,94
87,58,4,2.068615584,20257,88
39,101,5,2.067865428,20258,87
90,67,2,2.067808024,20259,94
103,107,4,2.067335153,20260,88
82,57,5,2.063838444,20262,88
83,109,5,2.060241262,20266,88
41,107,4,2.059333198,20267,88
18,99,1,2.057979111,20268,88
3,90,2,2.05560524,20269,94
19,98,2,2.053916829,20270,94
42,44,3,2.053393729,20271,93
37,47,4,2.049781928,20272,88
84,55,5,2.04951651,20273,88
34,38,5,2.049355193,20276,88
45,102,3,2.048980438,20277,93
7,90,2,2.046010678,20278,94
63,62,4,2.043644923,20279,88
52,106,4,2.043105556,20280,88
87,32,4,2.043005918,20281,88
82,55,5,2.042543189,20282,88
86,78,4,2.042026004,20283,89
30,102,3,2.041504528,20284,93
102,30,4,2.04116548,20285,89
61,45,3,2.039750174,20287,93
88,82,4,2.037819702,20290,89
81,71,5,2.03693577,20291,88
81,84,5,2.035577535,20292,88
87,40,4,2.035202023,20293,89
108,53,5,2.032445663,20296,88
102,54,3,2.031562006,20297,93
106,57,4,2.023602855,20301,89
74,53,3,2.021227679,20303,93
33,38,5,2.019437676,20305,88
106,44,5,2.015311304,20306,88
6,12,1,2.015047404,20307,89
15,13,2,2.012640732,20309,94
50,54,3,2.012447279,20310,93
2,4,1,2.009135886,20312,89
73,55,5,2.008635911,20313,88
103,106,4,2.006614772,20317,89
31,74,5,2.005088219,20318,88
68,94,2,2.004979364,20319,94
87,8,2,2.002945145,20320,94
107,41,3,2.002650674,20322,93
106,45,3,2.002432639,20323,93
103,98,5,2.001649741,20324,88
81,73,5,2.000834915,20327,88
109,81,5,1.997724936,20329,88
41,106,4,1.997683715,20330,89
88,35,4,1.997164844,20332,89
63,20,2,1.995376543,20334,94
34,58,4,1.994849359,20335,89
34,78,5,1.994397545,20336,88
48,31,5,1.992716054,20338,88
2,95,2,1.991016207,20340,94
51,52,5,1.990915489,20341,88
103,88,5,1.990236876,20342,88
110,101,5,1.986709121,20346,88
106,69,4,1.985416201,20347,89
107,29,5,1.98452797,20348,88
46,38,4,1.982051956,20352,89
62,100,1,1.979915666,20353,89
89,86,2,1.979786878,20354,94
101,50,3,1.979122504,20355,93
60,44,3,1.977034442,20358,93
13,96,1,1.976909583,20359,89
62,97,1,1.976817257,20360,89
11,97,1,1.974668582,20362,89
11,100,1,1.972216412,20364,89
9,99,2,1.971445287,20366,94
81,27,5,1.970739065,20367,88
88,108,4,1.970728415,20368,89
10,17,2,1.970372176,20369,94
21,57,5,1.968941299,20370,88
108,99,4,1.968915452,20371,89
37,21,5,1.968478509,20372,88
52,76,4,1.967675563,20373,89
17,12,1,1.963912078,20374,89
107,57,4,1.96361605,20375,89
14,13,2,1.961144562,20376,94
34,32,4,1.959536324,20379,89
99,70,1,1.959402848,20380,89
10,66,1,1.959329673,20381,89
34,40,4,1.959009234,20382,89
41,43,5,1.958578059,20383,88
90,8,4,1.958462091,20384,89
5,99,2,1.957924562,20385,94
32,99,4,1.957174821,20386,89
53,56,5,1.957114985,20387,88
33,78,5,1.956016497,20388,88
108,104,5,1.951928338,20392,88
89,38,4,1.950492216,20393,89
20,89,2,1.949597307,20394,94
58,76,5,1.943909198,20398,88
65,64,1,1.943346036,20399,89
27,35,5,1.94218311,20400,88
104,56,5,1.94109341,20401,88
87,6,2,1.940869827,20403,94
66,95,2,1.940287753,20405,94
87,86,2,1.939931061,20406,94
31,25,5,1.934391962,20408,88
101,53,5,1.933955166,20409,88
28,29,5,1.932211788,20410,88
49,30,5,1.931082327,20411,88
103,76,4,1.930315838,20412,89
13,17,2,1.927856482,20414,94
31,82,5,1.927667759,20415,88
85,29,4,1.927532519,20416,89
107,69,4,1.927325154,20418,89
102,45,4,1.922824362,20419,89
88,90,4,1.9205345,20421,89
29,52,5,1.920495354,20422,88
78,89,5,1.919509815,20424,88
10,9,1,1.919239138,20425,89
41,76,4,1.918127488,20427,89
99,85,4,1.917211325,20428,89
91,8,1,1.916316285,20429,89
63,9,2,1.916289797,20430,94
102,60,5,1.91595044,20431,88
101,40,3,1.913204579,20434,93
67,91,4,1.911886161,20435,89
90,8,2,1.911337609,20437,94
52,47,4,1.907706822,20439,89
56,105,5,1.907001985,20440,89
49,83,5,1.905041143,20441,89
48,5,4,1.903752269,20442,89
87,35,4,1.903308108,20443,89
43,41,3,1.902443984,20444,93
38,89,5,1.90235084,20445,89
47,28,3,1.901153259,20446,93
45,50,3,1.900622523,20447,93
96,29,4,1.898905905,20453,89
56,57,3,1.898543519,20454,94
87,82,4,1.896352785,20456,89
12,64,1,1.89313152,20459,90
59,98,5,1.891106128,20460,89
101,6,3,1.890692676,20461,94
40,48,3,1.888482525,20462,94
99,96,4,1.884353139,20465,89
20,19,2,1.881514169,20468,94
74,90,5,1.880921813,20469,89
68,14,2,1.880479536,20470,94
59,88,5,1.880459029,20471,89
85,19,4,1.880206585,20472,89
30,50,3,1.878270787,20473,94
5,4,1,1.877794397,20474,90
26,109,5,1.877416391,20476,89
21,55,5,1.87629342,20478,89
85,89,2,1.873260042,20480,94
40,99,4,1.871669441,20482,89
25,60,5,1.870762103,20483,89
37,38,5,1.867727453,20484,89
4,10,1,1.867684709,20485,90
62,63,2,1.867525723,20486,94
48,100,4,1.865755738,20488,89
103,47,4,1.865318682,20489,89
65,48,4,1.864883865,20490,89
77,43,3,1.864275591,20491,94
11,13,1,1.863951621,20492,90
87,108,4,1.861636985,20494,89
53,82,5,1.859198878,20496,89
63,83,4,1.858349099,20497,90
41,47,4,1.856811539,20500,90
100,96,1,1.855444381,20501,90
15,10,2,1.854846257,20502,94
96,19,4,1.852098918,20504,90
30,5,4,1.85047408,20508,90
90,6,2,1.850417112,20509,94
68,17,1,1.84885532,20510,90
95,14,1,1.847484298,20511,90
35,99,4,1.845775873,20512,90
101,104,5,1.845670064,20513,89
52,108,5,1.845461934,20515,89
32,8,4,1.843341515,20516,90
56,90,5,1.842139172,20520,89
70,66,2,1.841875766,20521,94
5,32,2,1.83999026,20522,94
62,13,1,1.838833639,20524,90
108,8,4,1.837783889,20525,90
6,65,1,1.83764679,20526,90
45,108,5,1.83677725,20527,89
54,45,5,1.836666185,20528,89
10,91,1,1.832996191,20531,90
34,35,4,1.83198648,20532,90
65,30,4,1.83172097,20533,90
9,32,2,1.827946244,20536,95
102,58,3,1.827855638,20537,94
21,25,3,1.826586955,20539,94
70,2,2,1.825689297,20540,95
63,67,4,1.825598108,20541,90
8,85,4,1.825441012,20542,90
3,89,2,1.824993723,20543,95
104,82,5,1.822430703,20545,89
34,82,4,1.821672952,20546,90
37,78,5,1.821342996,20547,89
44,49,5,1.821274004,20548,89
8,99,1,1.82118996,20549,90
78,57,5,1.813418539,20553,89
50,58,3,1.813356997,20554,94
2,100,2,1.811632674,20556,95
85,110,4,1.811324216,20557,90
92,5,1,1.809664513,20558,90
87,90,4,1.809198617,20559,90
30,100,4,1.808643648,20560,90
107,54,5,1.807359323,20562,89
65,32,1,1.804091358,20564,90
37,88,2,1.803988919,20566,95
90,86,2,1.803039857,20567,95
8,96,4,1.802195774,20568,90
7,89,2,1.801149437,20569,95
99,35,1,1.800957662,20570,90
80,30,3,1.797649853,20573,94
85,19,2,1.794265629,20574,95
97,96,1,1.794114263,20575,90
74,59,3,1.793326014,20577,94
100,1,2,1.79328478,20578,95
53,74,5,1.792955187,20579,89
38,63,4,1.792116899,20580,90
83,58,5,1.791688782,20581,89
21,73,3,1.791083865,20582,94
14,10,2,1.788303474,20586,95
38,57,5,1.7882494,20587,89
92,63,2,1.786621146,20588,95
37,84,2,1.784011977,20591,95
96,110,4,1.783437828,20593,90
104,74,5,1.781989485,20594,89
17,65,1,1.781451814,20595,90
55,49,3,1.779068102,20597,94
40,50,5,1.77738419,20599,89
54,50,4,1.776627937,20601,90
76,59,5,1.775597699,20602,89
66,8,1,1.775010378,20604,90
92,93,1,1.774598675,20605,90
40,8,4,1.773523297,20607,90
44,48,4,1.773213674,20608,90
93,4,1,1.77308886,20609,90
34,108,4,1.772382218,20610,90
28,54,5,1.772352179,20611,89
31,37,5,1.771411381,20612,89
18,14,1,1.769651501,20614,91
86,50,4,1.768196448,20617,90
35,8,4,1.765572021,20618,90
93,66,2,1.764586016,20620,95
85,28,4,1.76019592,20623,90
57,47,3,1.755492235,20625,94
102,21,5,1.754068887,20626,89
44,110,5,1.753902032,20627,89
51,57,3,1.75184321,20628,94
94,69,2,1.750674972,20629,95
44,30,4,1.748597029,20634,90
52,48,5,1.747934659,20635,89
3,19,2,1.747359541,20636,95
2,97,2,1.7472981,20637,95
103,105,5,1.745119908,20640,89
6,48,3,1.74286705,20641,94
12,32,1,1.742171847,20642,91
96,28,4,1.737011769,20649,90
47,101,3,1.73663329,20650,94
20,18,1,1.73641341,20651,91
45,48,5,1.734464829,20653,89
93,2,2,1.733636002,20654,95
