row,Track,Category,Level,Album,id,Anger,Fear,Happy,Sad,Tender,Gender,Age,Musicianship,Emotion,Tension,Energy,Valence
18,18,Fear,High,The Fifth Element,1,4,4,1,1,1,Male,30,2,Discrete,NA,NA,NA
19,19,Fear,High,Lethal weapon 3,1,1,4,1,3,1,Male,30,2,Discrete,NA,NA,NA
20,20,Fear,High,Man of Galilee CD1,1,1,2,1,1,1,Male,30,2,Discrete,NA,NA,NA
21,21,Happy,Moderate,The Rainmaker,1,1,1,7,1,1,Male,30,2,Discrete,NA,NA,NA
22,22,Happy,Moderate,Batman,1,1,1,2,1,1,Male,30,2,Discrete,NA,NA,NA
23,23,Happy,Moderate,Shallow Grave,1,1,1,9,1,1,Male,30,2,Discrete,NA,NA,NA
24,24,Happy,Moderate,Man of Galilee CD1,1,1,1,4,1,1,Male,30,2,Discrete,NA,NA,NA
25,25,Happy,Moderate,Oliver Twist,1,1,1,6,6,3,Male,30,2,Discrete,NA,NA,NA
26,26,Happy,High,The Omen,1,1,1,1,5,5,Male,30,2,Discrete,NA,NA,NA
27,27,Happy,High,Oliver Twist,1,1,1,4,4,4,Male,30,2,Discrete,NA,NA,NA
28,28,Happy,High,Grizzly Man,1,1,1,3,1,9,Male,30,2,Discrete,NA,NA,NA
29,29,Happy,High,The Portait of a Lady,1,1,1,4,4,9,Male,30,2,Discrete,NA,NA,NA
30,30,Happy,High,Nostradamus,1,1,1,3,3,1,Male,30,2,Discrete,NA,NA,NA
31,31,Sad,Moderate,The English Patient,1,1,1,1,9,1,Male,30,2,Discrete,NA,NA,NA
32,32,Sad,Moderate,Running Scared,1,1,1,1,8,1,Male,30,2,Discrete,NA,NA,NA
33,33,Sad,Moderate,The Portait of a Lady,1,1,1,1,9,1,Male,30,2,Discrete,NA,NA,NA
34,34,Sad,Moderate,Big Fish,1,1,1,1,9,1,Male,30,2,Discrete,NA,NA,NA
35,35,Sad,Moderate,Man of Galilee CD1,1,1,1,1,8,1,Male,30,2,Discrete,NA,NA,NA
36,36,Sad,High,Angel Heart,1,1,1,1,9,1,Male,30,2,Discrete,NA,NA,NA
37,37,Sad,High,Batman,1,1,3,1,3,6,Male,30,2,Discrete,NA,NA,NA
38,38,Sad,High,Dracula,1,1,1,1,5,9,Male,30,2,Discrete,NA,NA,NA
39,39,Sad,High,Shakespeare In Love,1,1,1,1,3,9,Male,30,2,Discrete,NA,NA,NA
40,40,Sad,High,The English Patient,1,1,1,1,9,1,Male,30,2,Discrete,NA,NA,NA
41,41,Tender,Moderate,Shine,1,1,1,5,3,9,Male,30,2,Discrete,NA,NA,NA
42,42,Tender,Moderate,Pride & Prejudice,1,1,1,1,1,9,Male,30,2,Discrete,NA,NA,NA
43,43,Tender,Moderate,Dances with Wolves,1,1,1,5,1,1,Male,30,2,Discrete,NA,NA,NA
44,44,Tender,Moderate,Pride & Prejudice,1,1,1,1,1,9,Male,30,2,Discrete,NA,NA,NA
45,45,Tender,Moderate,Oliver Twist,1,1,1,1,5,6,Male,30,2,Discrete,NA,NA,NA
46,46,Tender,High,Batman,1,1,1,1,6,9,Male,30,2,Discrete,NA,NA,NA
47,47,Tender,High,Oliver Twist,1,1,1,1,1,1,Male,30,2,Discrete,NA,NA,NA
48,48,Tender,High,Dracula,1,1,1,1,1,9,Male,30,2,Discrete,NA,NA,NA
49,49,Tender,High,Juha,1,1,1,8,1,8,Male,30,2,Discrete,NA,NA,NA
50,50,Tender,High,Oliver Twist,1,1,1,1,7,8,Male,30,2,Discrete,NA,NA,NA
51,1,Anger,Moderate,Lethal weapon 3,2,1,3,2,1,1,Female,42,2,Discrete,NA,NA,NA
52,2,Anger,Moderate,The Rainmaker,2,7,7,1,2,1,Female,42,2,Discrete,NA,NA,NA
53,3,Anger,Moderate,The Alien Trilogy,2,6,4,1,2,1,Female,42,2,Discrete,NA,NA,NA
54,4,Anger,Moderate,Cape Fear,2,6,6,1,3,1,Female,42,2,Discrete,NA,NA,NA
55,5,Anger,Moderate,The Fifth Element,2,4,4,1,6,1,Female,42,2,Discrete,NA,NA,NA
56,6,Anger,High,Crouching Tiger ,2,3,4,1,1,1,Female,42,2,Discrete,NA,NA,NA
57,7,Anger,High,Batman Returns,2,1,6,1,2,1,Female,42,2,Discrete,NA,NA,NA
58,8,Anger,High,Man of Galilee CD1,2,2,3,1,7,2,Female,42,2,Discrete,NA,NA,NA
59,9,Anger,High,The Untouchables,2,2,2,1,1,1,Female,42,2,Discrete,NA,NA,NA
60,10,Anger,High,Oliver Twist,2,7,8,1,6,1,Female,42,2,Discrete,NA,NA,NA
61,11,Fear,Moderate,Batman Returns,2,5,7,1,3,1,Female,42,2,Discrete,NA,NA,NA
62,12,Fear,Moderate,JFK,2,6,6,1,4,1,Female,42,2,Discrete,NA,NA,NA
63,13,Fear,Moderate,JFK,2,1,7,1,1,1,Female,42,2,Discrete,NA,NA,NA
64,14,Fear,Moderate,The Alien Trilogy,2,5,7,1,1,1,Female,42,2,Discrete,NA,NA,NA
65,15,Fear,Moderate,Hannibal,2,4,7,1,6,1,Female,42,2,Discrete,NA,NA,NA
66,16,Fear,High,Running Scared,2,1,3,1,4,1,Female,42,2,Discrete,NA,NA,NA
67,17,Fear,High,The Untouchables,2,5,6,2,5,2,Female,42,2,Discrete,NA,NA,NA
68,18,Fear,High,The Fifth Element,2,4,7,1,1,1,Female,42,2,Discrete,NA,NA,NA
69,19,Fear,High,Lethal weapon 3,2,1,2,1,2,3,Female,42,2,Discrete,NA,NA,NA
70,20,Fear,High,Man of Galilee CD1,2,1,1,6,2,3,Female,42,2,Discrete,NA,NA,NA
71,21,Happy,Moderate,The Rainmaker,2,1,1,5,3,5,Female,42,2,Discrete,NA,NA,NA
72,22,Happy,Moderate,Batman,2,2,1,5,1,1,Female,42,2,Discrete,NA,NA,NA
73,23,Happy,Moderate,Shallow Grave,2,1,1,7,1,3,Female,42,2,Discrete,NA,NA,NA
74,24,Happy,Moderate,Man of Galilee CD1,2,1,1,6,1,2,Female,42,2,Discrete,NA,NA,NA
75,25,Happy,Moderate,Oliver Twist,2,1,1,3,3,3,Female,42,2,Discrete,NA,NA,NA
76,26,Happy,High,The Omen,2,1,1,4,3,5,Female,42,2,Discrete,NA,NA,NA
77,27,Happy,High,Oliver Twist,2,1,1,5,2,6,Female,42,2,Discrete,NA,NA,NA
78,28,Happy,High,Grizzly Man,2,1,2,3,3,6,Female,42,2,Discrete,NA,NA,NA
79,29,Happy,High,The Portait of a Lady,2,1,1,5,2,5,Female,42,2,Discrete,NA,NA,NA
80,30,Happy,High,Nostradamus,2,1,1,5,3,6,Female,42,2,Discrete,NA,NA,NA
81,31,Sad,Moderate,The English Patient,2,1,2,2,8,4,Female,42,2,Discrete,NA,NA,NA
82,32,Sad,Moderate,Running Scared,2,1,1,1,3,3,Female,42,2,Discrete,NA,NA,NA
83,33,Sad,Moderate,The Portait of a Lady,2,1,5,1,7,2,Female,42,2,Discrete,NA,NA,NA
84,34,Sad,Moderate,Big Fish,2,1,1,2,3,4,Female,42,2,Discrete,NA,NA,NA
85,35,Sad,Moderate,Man of Galilee CD1,2,1,2,3,6,5,Female,42,2,Discrete,NA,NA,NA
86,36,Sad,High,Angel Heart,2,1,1,2,3,5,Female,42,2,Discrete,NA,NA,NA
87,37,Sad,High,Batman,2,2,5,2,4,2,Female,42,2,Discrete,NA,NA,NA
88,38,Sad,High,Dracula,2,1,2,2,3,4,Female,42,2,Discrete,NA,NA,NA
89,39,Sad,High,Shakespeare In Love,2,1,1,2,3,2,Female,42,2,Discrete,NA,NA,NA
90,40,Sad,High,The English Patient,2,1,2,6,7,5,Female,42,2,Discrete,NA,NA,NA
91,41,Tender,Moderate,Shine,2,1,1,6,4,7,Female,42,2,Discrete,NA,NA,NA
92,42,Tender,Moderate,Pride & Prejudice,2,1,2,2,2,5,Female,42,2,Discrete,NA,NA,NA
93,43,Tender,Moderate,Dances with Wolves,2,1,1,2,2,4,Female,42,2,Discrete,NA,NA,NA
94,44,Tender,Moderate,Pride & Prejudice,2,1,1,2,2,5,Female,42,2,Discrete,NA,NA,NA
95,45,Tender,Moderate,Oliver Twist,2,1,1,2,3,4,Female,42,2,Discrete,NA,NA,NA
96,46,Tender,High,Batman,2,1,2,3,3,4,Female,42,2,Discrete,NA,NA,NA
97,47,Tender,High,Oliver Twist,2,1,1,3,3,3,Female,42,2,Discrete,NA,NA,NA
98,48,Tender,High,Dracula,2,1,1,1,2,1,Female,42,2,Discrete,NA,NA,NA
99,49,Tender,High,Juha,2,1,1,3,4,5,Female,42,2,Discrete,NA,NA,NA
100,50,Tender,High,Oliver Twist,2,1,2,2,6,5,Female,42,2,Discrete,NA,NA,NA
101,1,Anger,Moderate,Lethal weapon 3,3,9,5,1,1,1,Male,24,1,Discrete,NA,NA,NA
102,2,Anger,Moderate,The Rainmaker,3,9,6,1,1,1,Male,24,1,Discrete,NA,NA,NA
103,3,Anger,Moderate,The Alien Trilogy,3,9,3,1,1,1,Male,24,1,Discrete,NA,NA,NA
104,4,Anger,Moderate,Cape Fear,3,6,5,1,1,1,Male,24,1,Discrete,NA,NA,NA
105,5,Anger,Moderate,The Fifth Element,3,8,6,1,1,1,Male,24,1,Discrete,NA,NA,NA
106,6,Anger,High,Crouching Tiger ,3,6,6,1,1,1,Male,24,1,Discrete,NA,NA,NA
107,7,Anger,High,Batman Returns,3,8,7,1,6,1,Male,24,1,Discrete,NA,NA,NA
108,8,Anger,High,Man of Galilee CD1,3,6,3,1,3,1,Male,24,1,Discrete,NA,NA,NA
109,9,Anger,High,The Untouchables,3,7,6,1,1,1,Male,24,1,Discrete,NA,NA,NA
110,10,Anger,High,Oliver Twist,3,4,8,1,1,1,Male,24,1,Discrete,NA,NA,NA
111,11,Fear,Moderate,Batman Returns,3,6,9,1,1,1,Male,24,1,Discrete,NA,NA,NA
112,12,Fear,Moderate,JFK,3,8,6,1,1,1,Male,24,1,Discrete,NA,NA,NA
113,13,Fear,Moderate,JFK,3,6,8,1,1,1,Male,24,1,Discrete,NA,NA,NA
114,14,Fear,Moderate,The Alien Trilogy,3,8,8,1,1,1,Male,24,1,Discrete,NA,NA,NA
115,15,Fear,Moderate,Hannibal,3,6,8,1,6,1,Male,24,1,Discrete,NA,NA,NA
116,16,Fear,High,Running Scared,3,7,7,1,1,1,Male,24,1,Discrete,NA,NA,NA
117,17,Fear,High,The Untouchables,3,1,9,1,1,1,Male,24,1,Discrete,NA,NA,NA
118,18,Fear,High,The Fifth Element,3,7,4,1,1,1,Male,24,1,Discrete,NA,NA,NA
119,19,Fear,High,Lethal weapon 3,3,7,7,1,6,1,Male,24,1,Discrete,NA,NA,NA
120,20,Fear,High,Man of Galilee CD1,3,8,6,1,1,1,Male,24,1,Discrete,NA,NA,NA
121,21,Happy,Moderate,The Rainmaker,3,1,1,8,1,4,Male,24,1,Discrete,NA,NA,NA
122,22,Happy,Moderate,Batman,3,1,1,7,1,1,Male,24,1,Discrete,NA,NA,NA
123,23,Happy,Moderate,Shallow Grave,3,1,1,9,1,4,Male,24,1,Discrete,NA,NA,NA
124,24,Happy,Moderate,Man of Galilee CD1,3,1,1,1,1,1,Male,24,1,Discrete,NA,NA,NA
125,25,Happy,Moderate,Oliver Twist,3,1,1,6,1,3,Male,24,1,Discrete,NA,NA,NA
126,26,Happy,High,The Omen,3,1,1,6,1,7,Male,24,1,Discrete,NA,NA,NA
127,27,Happy,High,Oliver Twist,3,1,1,8,1,6,Male,24,1,Discrete,NA,NA,NA
128,28,Happy,High,Grizzly Man,3,1,1,5,1,7,Male,24,1,Discrete,NA,NA,NA
129,29,Happy,High,The Portait of a Lady,3,1,1,7,4,8,Male,24,1,Discrete,NA,NA,NA
130,30,Happy,High,Nostradamus,3,1,3,1,4,5,Male,24,1,Discrete,NA,NA,NA
131,31,Sad,Moderate,The English Patient,3,1,3,1,8,1,Male,24,1,Discrete,NA,NA,NA
132,32,Sad,Moderate,Running Scared,3,1,6,1,7,1,Male,24,1,Discrete,NA,NA,NA
133,33,Sad,Moderate,The Portait of a Lady,3,1,6,1,9,1,Male,24,1,Discrete,NA,NA,NA
134,34,Sad,Moderate,Big Fish,3,1,1,1,5,1,Male,24,1,Discrete,NA,NA,NA
135,35,Sad,Moderate,Man of Galilee CD1,3,1,5,1,9,6,Male,24,1,Discrete,NA,NA,NA
136,36,Sad,High,Angel Heart,3,1,7,1,7,1,Male,24,1,Discrete,NA,NA,NA
137,37,Sad,High,Batman,3,1,2,1,3,5,Male,24,1,Discrete,NA,NA,NA
138,38,Sad,High,Dracula,3,1,1,1,2,4,Male,24,1,Discrete,NA,NA,NA
139,39,Sad,High,Shakespeare In Love,3,1,6,1,8,6,Male,24,1,Discrete,NA,NA,NA
140,40,Sad,High,The English Patient,3,1,1,7,7,7,Male,24,1,Discrete,NA,NA,NA
141,41,Tender,Moderate,Shine,3,1,1,6,1,8,Male,24,1,Discrete,NA,NA,NA
142,42,Tender,Moderate,Pride & Prejudice,3,1,5,1,6,8,Male,24,1,Discrete,NA,NA,NA
143,43,Tender,Moderate,Dances with Wolves,3,1,1,7,1,9,Male,24,1,Discrete,NA,NA,NA
144,44,Tender,Moderate,Pride & Prejudice,3,1,1,4,6,7,Male,24,1,Discrete,NA,NA,NA
145,45,Tender,Moderate,Oliver Twist,3,1,1,6,1,7,Male,24,1,Discrete,NA,NA,NA
146,46,Tender,High,Batman,3,1,1,1,7,7,Male,24,1,Discrete,NA,NA,NA
147,47,Tender,High,Oliver Twist,3,1,1,5,5,8,Male,24,1,Discrete,NA,NA,NA
148,48,Tender,High,Dracula,3,1,6,1,6,6,Male,24,1,Discrete,NA,NA,NA
149,49,Tender,High,Juha,3,1,1,7,1,8,Male,24,1,Discrete,NA,NA,NA
150,50,Tender,High,Oliver Twist,3,1,4,1,7,6,Male,24,1,Discrete,NA,NA,NA
151,1,Anger,Moderate,Lethal weapon 3,4,8,2,3,1,1,Male,27,1,Discrete,NA,NA,NA
152,2,Anger,Moderate,The Rainmaker,4,1,8,1,1,1,Male,27,1,Discrete,NA,NA,NA
153,3,Anger,Moderate,The Alien Trilogy,4,8,4,3,1,1,Male,27,1,Discrete,NA,NA,NA
154,4,Anger,Moderate,Cape Fear,4,8,1,1,5,1,Male,27,1,Discrete,NA,NA,NA
155,5,Anger,Moderate,The Fifth Element,4,9,3,1,1,1,Male,27,1,Discrete,NA,NA,NA
156,6,Anger,High,Crouching Tiger ,4,5,2,6,1,1,Male,27,1,Discrete,NA,NA,NA
157,7,Anger,High,Batman Returns,4,3,7,1,2,1,Male,27,1,Discrete,NA,NA,NA
158,8,Anger,High,Man of Galilee CD1,4,8,1,1,5,1,Male,27,1,Discrete,NA,NA,NA
159,9,Anger,High,The Untouchables,4,4,8,1,1,1,Male,27,1,Discrete,NA,NA,NA
160,10,Anger,High,Oliver Twist,4,3,8,2,1,1,Male,27,1,Discrete,NA,NA,NA
161,11,Fear,Moderate,Batman Returns,4,3,8,1,1,1,Male,27,1,Discrete,NA,NA,NA
162,12,Fear,Moderate,JFK,4,2,6,1,2,1,Male,27,1,Discrete,NA,NA,NA
163,13,Fear,Moderate,JFK,4,1,8,1,1,1,Male,27,1,Discrete,NA,NA,NA
164,14,Fear,Moderate,The Alien Trilogy,4,2,7,1,4,1,Male,27,1,Discrete,NA,NA,NA
165,15,Fear,Moderate,Hannibal,4,1,9,1,3,1,Male,27,1,Discrete,NA,NA,NA
166,16,Fear,High,Running Scared,4,1,6,1,4,1,Male,27,1,Discrete,NA,NA,NA
167,17,Fear,High,The Untouchables,4,1,7,1,3,1,Male,27,1,Discrete,NA,NA,NA
168,18,Fear,High,The Fifth Element,4,7,7,1,1,1,Male,27,1,Discrete,NA,NA,NA
169,19,Fear,High,Lethal weapon 3,4,1,1,1,1,1,Male,27,1,Discrete,NA,NA,NA
170,20,Fear,High,Man of Galilee CD1,4,6,9,1,1,1,Male,27,1,Discrete,NA,NA,NA
171,21,Happy,Moderate,The Rainmaker,4,1,1,8,1,2,Male,27,1,Discrete,NA,NA,NA
172,22,Happy,Moderate,Batman,4,1,2,8,1,1,Male,27,1,Discrete,NA,NA,NA
173,23,Happy,Moderate,Shallow Grave,4,1,1,9,1,1,Male,27,1,Discrete,NA,NA,NA
174,24,Happy,Moderate,Man of Galilee CD1,4,3,1,7,1,1,Male,27,1,Discrete,NA,NA,NA
175,25,Happy,Moderate,Oliver Twist,4,1,1,7,2,1,Male,27,1,Discrete,NA,NA,NA
176,26,Happy,High,The Omen,4,1,1,7,2,3,Male,27,1,Discrete,NA,NA,NA
177,27,Happy,High,Oliver Twist,4,1,1,8,1,1,Male,27,1,Discrete,NA,NA,NA
178,28,Happy,High,Grizzly Man,4,1,1,5,1,8,Male,27,1,Discrete,NA,NA,NA
179,29,Happy,High,The Portait of a Lady,4,1,1,2,6,5,Male,27,1,Discrete,NA,NA,NA
180,30,Happy,High,Nostradamus,4,1,1,1,8,5,Male,27,1,Discrete,NA,NA,NA
181,31,Sad,Moderate,The English Patient,4,1,1,2,3,7,Male,27,1,Discrete,NA,NA,NA
182,32,Sad,Moderate,Running Scared,4,1,1,1,7,3,Male,27,1,Discrete,NA,NA,NA
183,33,Sad,Moderate,The Portait of a Lady,4,1,1,1,8,4,Male,27,1,Discrete,NA,NA,NA
184,34,Sad,Moderate,Big Fish,4,2,1,1,7,2,Male,27,1,Discrete,NA,NA,NA
185,35,Sad,Moderate,Man of Galilee CD1,4,1,1,8,1,2,Male,27,1,Discrete,NA,NA,NA
186,36,Sad,High,Angel Heart,4,1,3,1,9,2,Male,27,1,Discrete,NA,NA,NA
187,37,Sad,High,Batman,4,1,2,1,7,1,Male,27,1,Discrete,NA,NA,NA
188,38,Sad,High,Dracula,4,1,1,1,7,4,Male,27,1,Discrete,NA,NA,NA
189,39,Sad,High,Shakespeare In Love,4,1,1,6,2,3,Male,27,1,Discrete,NA,NA,NA
190,40,Sad,High,The English Patient,4,1,1,7,2,2,Male,27,1,Discrete,NA,NA,NA
191,41,Tender,Moderate,Shine,4,1,1,6,1,8,Male,27,1,Discrete,NA,NA,NA
192,42,Tender,Moderate,Pride & Prejudice,4,1,1,5,1,7,Male,27,1,Discrete,NA,NA,NA
193,43,Tender,Moderate,Dances with Wolves,4,1,1,6,2,7,Male,27,1,Discrete,NA,NA,NA
194,44,Tender,Moderate,Pride & Prejudice,4,1,1,4,1,8,Male,27,1,Discrete,NA,NA,NA
195,45,Tender,Moderate,Oliver Twist,4,1,1,5,2,7,Male,27,1,Discrete,NA,NA,NA
196,46,Tender,High,Batman,4,1,1,1,8,5,Male,27,1,Discrete,NA,NA,NA
197,47,Tender,High,Oliver Twist,4,1,1,8,1,4,Male,27,1,Discrete,NA,NA,NA
198,48,Tender,High,Dracula,4,1,2,1,7,2,Male,27,1,Discrete,NA,NA,NA
199,49,Tender,High,Juha,4,1,1,8,1,4,Male,27,1,Discrete,NA,NA,NA
200,50,Tender,High,Oliver Twist,4,1,1,1,7,3,Male,27,1,Discrete,NA,NA,NA
201,1,Anger,Moderate,Lethal weapon 3,5,7,1,1,3,1,Male,24,2,Discrete,NA,NA,NA
202,2,Anger,Moderate,The Rainmaker,5,8,1,1,1,1,Male,24,2,Discrete,NA,NA,NA
203,3,Anger,Moderate,The Alien Trilogy,5,7,1,4,1,1,Male,24,2,Discrete,NA,NA,NA
204,4,Anger,Moderate,Cape Fear,5,3,1,1,7,1,Male,24,2,Discrete,NA,NA,NA
205,5,Anger,Moderate,The Fifth Element,5,7,1,1,6,1,Male,24,2,Discrete,NA,NA,NA
206,6,Anger,High,Crouching Tiger ,5,4,1,3,1,1,Male,24,2,Discrete,NA,NA,NA
207,7,Anger,High,Batman Returns,5,3,4,3,2,1,Male,24,2,Discrete,NA,NA,NA
208,8,Anger,High,Man of Galilee CD1,5,5,1,1,4,2,Male,24,2,Discrete,NA,NA,NA
209,9,Anger,High,The Untouchables,5,1,4,4,1,1,Male,24,2,Discrete,NA,NA,NA
210,10,Anger,High,Oliver Twist,5,2,6,1,3,1,Male,24,2,Discrete,NA,NA,NA
211,11,Fear,Moderate,Batman Returns,5,4,7,3,1,1,Male,24,2,Discrete,NA,NA,NA
212,12,Fear,Moderate,JFK,5,1,3,3,1,4,Male,24,2,Discrete,NA,NA,NA
213,13,Fear,Moderate,JFK,5,5,1,3,1,1,Male,24,2,Discrete,NA,NA,NA
214,14,Fear,Moderate,The Alien Trilogy,5,3,4,2,1,1,Male,24,2,Discrete,NA,NA,NA
215,15,Fear,Moderate,Hannibal,5,1,7,1,1,1,Male,24,2,Discrete,NA,NA,NA
216,16,Fear,High,Running Scared,5,1,1,1,4,1,Male,24,2,Discrete,NA,NA,NA
217,17,Fear,High,The Untouchables,5,1,5,1,2,3,Male,24,2,Discrete,NA,NA,NA
218,18,Fear,High,The Fifth Element,5,5,1,1,3,1,Male,24,2,Discrete,NA,NA,NA
219,19,Fear,High,Lethal weapon 3,5,1,3,2,1,3,Male,24,2,Discrete,NA,NA,NA
220,20,Fear,High,Man of Galilee CD1,5,5,6,1,1,1,Male,24,2,Discrete,NA,NA,NA
221,21,Happy,Moderate,The Rainmaker,5,1,1,4,1,1,Male,24,2,Discrete,NA,NA,NA
222,22,Happy,Moderate,Batman,5,4,1,7,2,1,Male,24,2,Discrete,NA,NA,NA
223,23,Happy,Moderate,Shallow Grave,5,1,1,7,1,2,Male,24,2,Discrete,NA,NA,NA
224,24,Happy,Moderate,Man of Galilee CD1,5,1,1,8,1,4,Male,24,2,Discrete,NA,NA,NA
225,25,Happy,Moderate,Oliver Twist,5,3,1,5,1,1,Male,24,2,Discrete,NA,NA,NA
226,26,Happy,High,The Omen,5,1,1,4,3,4,Male,24,2,Discrete,NA,NA,NA
227,27,Happy,High,Oliver Twist,5,1,1,7,1,3,Male,24,2,Discrete,NA,NA,NA
228,28,Happy,High,Grizzly Man,5,1,1,1,3,5,Male,24,2,Discrete,NA,NA,NA
229,29,Happy,High,The Portait of a Lady,5,1,1,1,6,5,Male,24,2,Discrete,NA,NA,NA
230,30,Happy,High,Nostradamus,5,1,1,2,3,5,Male,24,2,Discrete,NA,NA,NA
231,31,Sad,Moderate,The English Patient,5,1,3,1,7,5,Male,24,2,Discrete,NA,NA,NA
232,32,Sad,Moderate,Running Scared,5,1,1,1,3,6,Male,24,2,Discrete,NA,NA,NA
233,33,Sad,Moderate,The Portait of a Lady,5,1,4,1,3,6,Male,24,2,Discrete,NA,NA,NA
234,34,Sad,Moderate,Big Fish,5,1,4,1,6,3,Male,24,2,Discrete,NA,NA,NA
235,35,Sad,Moderate,Man of Galilee CD1,5,1,2,2,5,4,Male,24,2,Discrete,NA,NA,NA
236,36,Sad,High,Angel Heart,5,1,3,1,6,4,Male,24,2,Discrete,NA,NA,NA
237,37,Sad,High,Batman,5,1,3,2,1,5,Male,24,2,Discrete,NA,NA,NA
238,38,Sad,High,Dracula,5,1,4,1,2,1,Male,24,2,Discrete,NA,NA,NA
239,39,Sad,High,Shakespeare In Love,5,1,1,1,7,4,Male,24,2,Discrete,NA,NA,NA
240,40,Sad,High,The English Patient,5,1,2,1,6,4,Male,24,2,Discrete,NA,NA,NA
241,41,Tender,Moderate,Shine,5,1,1,1,4,8,Male,24,2,Discrete,NA,NA,NA
242,42,Tender,Moderate,Pride & Prejudice,5,1,2,2,5,4,Male,24,2,Discrete,NA,NA,NA
243,43,Tender,Moderate,Dances with Wolves,5,1,1,4,1,7,Male,24,2,Discrete,NA,NA,NA
244,44,Tender,Moderate,Pride & Prejudice,5,1,2,1,1,5,Male,24,2,Discrete,NA,NA,NA
245,45,Tender,Moderate,Oliver Twist,5,1,1,2,2,6,Male,24,2,Discrete,NA,NA,NA
246,46,Tender,High,Batman,5,1,2,2,4,5,Male,24,2,Discrete,NA,NA,NA
247,47,Tender,High,Oliver Twist,5,1,1,4,2,5,Male,24,2,Discrete,NA,NA,NA
248,48,Tender,High,Dracula,5,1,1,1,1,4,Male,24,2,Discrete,NA,NA,NA
249,49,Tender,High,Juha,5,1,1,3,5,7,Male,24,2,Discrete,NA,NA,NA
250,50,Tender,High,Oliver Twist,5,1,1,1,5,3,Male,24,2,Discrete,NA,NA,NA
251,1,Anger,Moderate,Lethal weapon 3,6,7,3,4,2,1,Female,32,2,Discrete,NA,NA,NA
252,2,Anger,Moderate,The Rainmaker,6,9,1,1,1,1,Female,32,2,Discrete,NA,NA,NA
253,3,Anger,Moderate,The Alien Trilogy,6,7,3,1,1,1,Female,32,2,Discrete,NA,NA,NA
254,4,Anger,Moderate,Cape Fear,6,9,3,1,2,1,Female,32,2,Discrete,NA,NA,NA
255,5,Anger,Moderate,The Fifth Element,6,8,5,1,3,1,Female,32,2,Discrete,NA,NA,NA
256,6,Anger,High,Crouching Tiger ,6,2,3,6,1,1,Female,32,2,Discrete,NA,NA,NA
257,7,Anger,High,Batman Returns,6,8,1,1,4,1,Female,32,2,Discrete,NA,NA,NA
258,8,Anger,High,Man of Galilee CD1,6,8,8,1,6,1,Female,32,2,Discrete,NA,NA,NA
259,9,Anger,High,The Untouchables,6,4,8,1,6,1,Female,32,2,Discrete,NA,NA,NA
260,10,Anger,High,Oliver Twist,6,9,4,1,6,1,Female,32,2,Discrete,NA,NA,NA
261,11,Fear,Moderate,Batman Returns,6,6,9,1,1,1,Female,32,2,Discrete,NA,NA,NA
262,12,Fear,Moderate,JFK,6,8,9,1,5,1,Female,32,2,Discrete,NA,NA,NA
263,13,Fear,Moderate,JFK,6,4,9,1,1,1,Female,32,2,Discrete,NA,NA,NA
264,14,Fear,Moderate,The Alien Trilogy,6,9,9,1,1,1,Female,32,2,Discrete,NA,NA,NA
265,15,Fear,Moderate,Hannibal,6,8,1,1,1,1,Female,32,2,Discrete,NA,NA,NA
266,16,Fear,High,Running Scared,6,6,5,5,3,1,Female,32,2,Discrete,NA,NA,NA
267,17,Fear,High,The Untouchables,6,1,6,1,1,1,Female,32,2,Discrete,NA,NA,NA
268,18,Fear,High,The Fifth Element,6,3,8,1,4,1,Female,32,2,Discrete,NA,NA,NA
269,19,Fear,High,Lethal weapon 3,6,2,6,2,4,1,Female,32,2,Discrete,NA,NA,NA
270,20,Fear,High,Man of Galilee CD1,6,5,1,4,1,1,Female,32,2,Discrete,NA,NA,NA
271,21,Happy,Moderate,The Rainmaker,6,1,1,9,1,2,Female,32,2,Discrete,NA,NA,NA
272,22,Happy,Moderate,Batman,6,2,3,9,1,1,Female,32,2,Discrete,NA,NA,NA
273,23,Happy,Moderate,Shallow Grave,6,1,1,9,1,1,Female,32,2,Discrete,NA,NA,NA
274,24,Happy,Moderate,Man of Galilee CD1,6,1,1,9,1,1,Female,32,2,Discrete,NA,NA,NA
275,25,Happy,Moderate,Oliver Twist,6,1,1,9,1,1,Female,32,2,Discrete,NA,NA,NA
276,26,Happy,High,The Omen,6,2,4,8,3,1,Female,32,2,Discrete,NA,NA,NA
277,27,Happy,High,Oliver Twist,6,1,1,9,2,3,Female,32,2,Discrete,NA,NA,NA
278,28,Happy,High,Grizzly Man,6,1,2,5,3,7,Female,32,2,Discrete,NA,NA,NA
279,29,Happy,High,The Portait of a Lady,6,1,1,4,6,6,Female,32,2,Discrete,NA,NA,NA
280,30,Happy,High,Nostradamus,6,1,3,3,8,7,Female,32,2,Discrete,NA,NA,NA
281,31,Sad,Moderate,The English Patient,6,1,4,1,8,7,Female,32,2,Discrete,NA,NA,NA
282,32,Sad,Moderate,Running Scared,6,1,9,1,4,1,Female,32,2,Discrete,NA,NA,NA
283,33,Sad,Moderate,The Portait of a Lady,6,1,1,1,7,6,Female,32,2,Discrete,NA,NA,NA
284,34,Sad,Moderate,Big Fish,6,1,1,1,9,8,Female,32,2,Discrete,NA,NA,NA
