"ML","WLE","MAP","EAP"
-1.25839770230089,-1.24374112015106,-1.133319306072,-1.15630107495887
0.138805491705554,0.143704882189924,0.125578740641631,0.110630913535413
-0.0206771290948988,-0.0157676299737012,-0.0190930567253664,-0.0303271379039639
-0.144901361498683,-0.139130900001233,-0.133617815672708,-0.146360532362568
1.03252455236036,1.02979427156733,0.955796887819126,0.951932253823055
-1.13575761827949,-1.12086176733808,-1.01582843100737,-1.03833484377406
0.705806489574004,0.705529025162715,0.648289926930385,0.641117384221071
0.0245065938830221,0.0288133912887308,0.0227489114031004,0.0124785749447759
-0.073781072875835,-0.0682078970781471,-0.0677962893873371,-0.0800963658041148
-0.105625501928569,-0.100373539869849,-0.0977867346533105,-0.109336391483521
-1.35073565779457,-1.3312884564415,-1.18519359519314,-1.21337884310803
0.942951307271097,0.940661647509722,0.865159148889203,0.860820577720529
-1.29386250256891,-1.27654826860422,-1.1469691823116,-1.17218497271275
0.0251378201202564,0.0303506279767564,0.0229830535190673,0.00997254593043442
0.73792252969256,0.737407776782681,0.680712451755961,0.674520645101253
-0.396412549978804,-0.389335974231252,-0.366028070466581,-0.379983730311029
-0.283037932874696,-0.276052283255575,-0.259736231430417,-0.273570200512091
0.0682650917718561,0.0727776878808554,0.0628398525257547,0.0507360018201808
-0.840344145445908,-0.828706843785016,-0.760341753790586,-0.779320409245023
-1.67970069573915,-1.66061245063751,-1.49844408430907,-1.5225117044885
-1.06944462749513,-1.0577116854262,-0.975885913828564,-0.995428849482541
-0.594658102356266,-0.585880304589707,-0.545346256800708,-0.560609156245136
-0.93487090439695,-0.920420313058293,-0.831259428625213,-0.853803060733941
-0.486021637071647,-0.477202413522286,-0.443013687339676,-0.460261976781303
-1.77596794936098,-1.75376656347882,-1.56574335901526,-1.59168047008728
0.668704557640996,0.668729441891487,0.619266212897089,0.612739667417728
0.479495458245248,0.480970321763969,0.442318103936149,0.434367245557246
-0.924734753415552,-0.911672410637482,-0.83051948834278,-0.85116635581044
-0.818195146430321,-0.807963535875046,-0.748133932918288,-0.765277838654365
0.430512744672779,0.432298215210655,0.398066384324659,0.389535968361413
0.533794059821919,0.534819194806063,0.493818180858374,0.485892109438891
-0.0397961956532697,-0.0349839246741113,-0.0368700620093649,-0.0476336205726811
1.27193869266928,1.26661073264046,1.16292334823846,1.16124667813237
0.299485764641803,0.30218622216004,0.277026193025547,0.268160042543634
-0.282429984951229,-0.274412494958551,-0.256081421363423,-0.273747920284803
-0.456210728693863,-0.448451284025408,-0.419602550782604,-0.434053994546828
-0.0879037433954479,-0.0823743971266809,-0.0809327067278055,-0.0935430782497193
-0.425982182107381,-0.418134625923859,-0.390796467693557,-0.407120633115523
-0.311649387250306,-0.304959730683038,-0.287534481864042,-0.301240140000975
0.160343292311667,0.164527452547733,0.146657648608812,0.133763384179998
-0.228576009319471,-0.2222756306242,-0.210692263641442,-0.22364432551074
