"items.a","items.b","items.g","items.u","means","F1"
2.19418678314127,-2.61175543477805,0.0980991822751855,1,0,1
0.555906492710225,-3.25774352297194,0.0599624065128626,1,0,1
5.0710220771024,0.782333671263209,0.51797756391787,1,0,1
0.0905363537660562,-39.6048320956722,0.401673109673423,1,0,1
-1.24836145379914,-1.69987466799277,0.727641586537235,1,0,1
0.0905363537660577,-39.6048320956715,0.401673109673422,1,0,1
2.27383902305804,0.682678278600047,0.600888637606034,1,0,1
0.157631870403309,-14.6849475360464,0.405681532534885,1,0,1
-0.78675901794011,4.5509938524601,0.336215652894424,1,0,1
-0.0207516146098709,97.8837801263587,0.365738572857899,1,0,1
-0.786759017940107,4.5509938524601,0.336215652894424,1,0,1
4.0189582044251,1.07380894941852,0.662972111000418,1,0,1
5.19873632667371,-1.36309228034288,0.876742224732566,1,0,1
0.943897176338161,-3.11030412567162,0.177136245460413,1,0,1
3.38251331109758,-1.08316484104696,0.874715067014025,1,0,1
0.665989065310354,-0.87775126992915,0.335669161675818,1,0,1
1.07573887955118,-2.23094518462883,0.0283430606508284,1,0,1
0.773729308032846,-2.25333381392719,0.0373218970875864,1,0,1
1.07921960486172,3.65472345904938,0.763934308856162,1,0,1
3.36558390241039,0.521219636729549,0.765987544452262,1,0,1
-0.0568079619269067,37.8955891370738,0.358866773933045,1,0,1
0.189447910491567,-11.1946354574941,0.376584582802654,1,0,1
0.656099463384014,-2.89318145754178,0.0477887147615006,1,0,1
1.91710623756039,2.43077718594341,0.52130952601647,1,0,1
0.665052088260648,-2.1772449961926,0.0227912862782109,1,0,1
0.403958138373072,-1.79376130467941,0.0535575252486811,1,0,1
0.116503425968398,26.18545127372,0.615182356543191,1,0,1
4.03462134327333,0.764679269388879,0.542840383710699,1,0,1
1.24155624554811,-3.22784225767265,0.0221766280288813,1,0,1
0.779461599389327,-3.3211285402405,0.0328369953224314,1,0,1
4.00470105282268,-0.544817940561588,0.786053822022807,1,0,1
1.09740187886574,-4.6975415756778,0.260067433996097,1,0,1
