"item","outfit","z.outfit","infit","z.infit"
"binary_responses30",0.987820704835873,-0.138528613702889,0.541470613590275,NA
"binary_responses31",0.890006430393588,-0.684238440693512,0.538828309148841,-14.5637332671795
"binary_responses32",0.881393045589136,-0.560669527022123,0.543815517634885,-8.87338179982639
"binary_responses34",0.952972401528588,-0.258093194910519,0.525993282542173,-16.2890977530133
"binary_responses35",1.05462808478569,0.325382797032139,0.538190547574753,-9.8565846372075
"binary_responses36",0.904243092366794,-0.292323017154771,0.531822578823502,-6.92749866094499
"binary_responses37",0.997726909003211,-0.0296140158356681,0.53785815825231,NA
"binary_responses39",0.884879547527629,-0.42189765510796,0.523108761508091,-7.53545204116049
"binary_responses41",1.2201220423196,0.948513431704646,0.553058777824735,-7.86140951422487
"binary_responses45",1.12517104303606,0.862576447481079,0.57079809143204,-14.1479477490925
"binary_responses46",1.3769975783246,0.908753144575548,0.582066357505126,-3.22775826860674
"binary_responses48",1.51714216066416,1.14161379790488,0.583208652718878,-2.94321867006346
"binary_responses49",1.09653005575931,0.71555576030759,0.561637235305971,-17.5317851333675
"binary_responses50",0.874909006602212,-0.131077403640086,0.569452970538661,-3.26914198232542
"binary_responses51",1.00124083002825,0.145951847220219,0.572661716008591,-3.25629298096751
"binary_responses52",0.869954622464508,-0.03684175043388,0.576050952116574,-2.41388098932781
"binary_responses53",1.09335698350899,0.70611320390656,0.563139765903058,-15.6159151011033
"binary_responses54",0.82725779784791,0.0818498668533154,0.565200346755719,-1.53391196187437
"binary_responses55",0.958692721129071,0.15241240585607,0.569250413976678,-2.13877779897287
"binary_responses57",1.15765523798136,0.550924501606364,0.575568004901628,-4.44602951938991
"binary_responses58",0.946547698292854,0.120356216789468,0.570714370972979,-2.1418894691815
"binary_responses59",1.12537770034363,0.484027577479452,0.572737598821285,-4.73411786253397
"binary_responses60",0.946547698292854,0.139349854762834,0.570714370972979,-2.1418894691815
"binary_responses61",0.995317203434008,-0.0740826746564102,0.542691701579476,NA
"binary_responses62",0.998580020187976,0.029534022738355,0.549358164129464,-48.6082549582576
"binary_responses63",0.995993656230346,-0.0439695456000418,0.543524509490001,NA
"binary_responses64",1.01139761276214,0.124749754240461,0.554024023995818,-14.4333237388627
"binary_responses65",0.991201176848052,-0.142781962507614,0.535089926449866,NA
"binary_responses66",0.964046619608625,-0.25612062813718,0.527672475645511,-159.703747390861
"binary_responses68",0.952373992114593,-0.460125919895165,0.52641474675163,NA
"binary_responses69",0.999994476842463,0.0130522197279416,0.54319355584274,NA
"binary_responses70",1.03472759425804,0.326681789694598,0.548610327458832,-52.9206690294278
"binary_responses71",0.959868202446497,-0.208812399090734,0.546233599357326,-12.9365318709488
"binary_responses72",0.967198871629043,-0.0937036215622477,0.54884489566294,-9.22719019983075
"binary_responses76",1.32474001698042,0.891147928839151,0.580213437183212,-3.53734183795862
"binary_responses78",1.58062518920807,1.05970952047183,0.565600333585388,-2.71496017404626
